file,module,http_method,return_type_raw,classification
src/main/java/de/tum/cit/aet/artemis/iris/web/IrisTextExerciseChatSessionResource.java,iris,REQUEST,ResponseEntity<List<IrisTextExerciseChatSession>>,entity
src/main/java/de/tum/cit/aet/artemis/iris/web/admin/AdminIrisSettingsResource.java,iris,REQUEST,ResponseEntity<IrisSettings>,entity
src/main/java/de/tum/cit/aet/artemis/iris/web/admin/AdminIrisSettingsResource.java,iris,REQUEST,ResponseEntity<IrisSettings>,entity
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/iris/web/open/PublicPyrisStatusUpdateResource.java,iris,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupSessionResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupSession>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupSessionResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupSession>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupSessionResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupSession>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupSessionResource.java,tutorialgroup,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupSessionResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupSession>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupSessionResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupSession>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupFreePeriodResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupFreePeriod>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupFreePeriodResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupFreePeriod>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupFreePeriodResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupFreePeriod>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupFreePeriodResource.java,tutorialgroup,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<String>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<Set<String>>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<Set<String>>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<List<TutorialGroup>>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroup>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupDetailGroupDTO>,dto
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroup>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroup>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<Set<StudentDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<List<TutorialGroupRegistrationImportDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<byte[]>,neutral
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupResource.java,tutorialgroup,REQUEST,ResponseEntity<List<TutorialGroupService.TutorialGroupExportDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupsConfigurationResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupsConfiguration>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupsConfigurationResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupsConfiguration>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupsConfigurationResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupsConfiguration>,entity
src/main/java/de/tum/cit/aet/artemis/tutorialgroup/web/TutorialGroupsConfigurationResource.java,tutorialgroup,REQUEST,ResponseEntity<TutorialGroupsConfiguration>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseRetrievalResource.java,quiz,REQUEST,ResponseEntity<List<QuizExercise>>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseRetrievalResource.java,quiz,REQUEST,ResponseEntity<List<QuizExercise>>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseRetrievalResource.java,quiz,REQUEST,ResponseEntity<List<QuizExercise>>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseRetrievalResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseRetrievalResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseRetrievalResource.java,quiz,REQUEST,ResponseEntity<SearchResultPageDTO<QuizExercise>>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseImportDeletionResource.java,quiz,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseImportDeletionResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizSubmissionResource.java,quiz,REQUEST,ResponseEntity<QuizSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizSubmissionResource.java,quiz,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizSubmissionResource.java,quiz,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizSubmissionResource.java,quiz,REQUEST,ResponseEntity<QuizSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizParticipationResource.java,quiz,REQUEST,ResponseEntity<StudentQuizParticipationDTO>,dto
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizParticipationResource.java,quiz,REQUEST,ResponseEntity<StudentQuizParticipationDTO>,dto
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseEvaluationResource.java,quiz,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseEvaluationResource.java,quiz,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseEvaluationResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseEvaluationResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseCreationUpdateResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizTrainingResource.java,quiz,REQUEST,ResponseEntity<List<QuizQuestionTrainingDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizTrainingResource.java,quiz,REQUEST,ResponseEntity<SubmittedAnswerAfterEvaluationDTO>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizTrainingResource.java,quiz,REQUEST,ResponseEntity<List<LeaderboardEntryDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizTrainingResource.java,quiz,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizTrainingResource.java,quiz,REQUEST,ResponseEntity<Void>,dto
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseResource.java,quiz,REQUEST,ResponseEntity<QuizExercise>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseBatchResource.java,quiz,REQUEST,ResponseEntity<QuizBatch>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseBatchResource.java,quiz,REQUEST,ResponseEntity<QuizBatch>,entity
src/main/java/de/tum/cit/aet/artemis/quiz/web/QuizExerciseBatchResource.java,quiz,REQUEST,ResponseEntity<QuizBatch>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResponseResource.java,assessment,REQUEST,ResponseEntity<ComplaintResponse>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResponseResource.java,assessment,REQUEST,ResponseEntity<ComplaintResponse>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResponseResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResponseResource.java,assessment,REQUEST,ResponseEntity<ComplaintResponse>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/BonusResource.java,assessment,REQUEST,ResponseEntity<Bonus>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/BonusResource.java,assessment,REQUEST,ResponseEntity<BonusExampleDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/BonusResource.java,assessment,REQUEST,ResponseEntity<Bonus>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/BonusResource.java,assessment,REQUEST,ResponseEntity<Bonus>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/BonusResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<SearchResultPageDTO<GradingScale>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<GradingScale>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradingScaleResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ParticipantScoreResource.java,assessment,REQUEST,ResponseEntity<List<ScoreDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/ParticipantScoreResource.java,assessment,REQUEST,ResponseEntity<List<ScoreDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/ParticipantScoreResource.java,assessment,REQUEST,ResponseEntity<CourseGradeInformationDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/RatingResource.java,assessment,REQUEST,ResponseEntity<Optional<Integer>>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/RatingResource.java,assessment,REQUEST,ResponseEntity<Optional<Integer>>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/RatingResource.java,assessment,REQUEST,ResponseEntity<Integer>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/RatingResource.java,assessment,REQUEST,ResponseEntity<Integer>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/RatingResource.java,assessment,REQUEST,ResponseEntity<List<Rating>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/TutorParticipationResource.java,assessment,REQUEST,ResponseEntity<TutorParticipation>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/TutorParticipationResource.java,assessment,REQUEST,ResponseEntity<TutorParticipation>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResource.java,assessment,REQUEST,ResponseEntity<Complaint>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResource.java,assessment,REQUEST,ResponseEntity<Complaint>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResource.java,assessment,REQUEST,ResponseEntity<List<Complaint>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResource.java,assessment,REQUEST,ResponseEntity<List<Complaint>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResource.java,assessment,REQUEST,ResponseEntity<List<Complaint>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ComplaintResource.java,assessment,REQUEST,ResponseEntity<List<Complaint>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/TutorEffortResource.java,assessment,REQUEST,ResponseEntity<List<TutorEffortDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/TutorEffortResource.java,assessment,REQUEST,ResponseEntity<List<TutorEffortDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<ExampleSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<ExampleSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<ExampleSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<ExampleSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ExampleSubmissionResource.java,assessment,REQUEST,ResponseEntity<ExampleSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/LongFeedbackTextResource.java,assessment,REQUEST,ResponseEntity<String>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/LongFeedbackTextResource.java,assessment,REQUEST,ResponseEntity<String>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradeStepResource.java,assessment,REQUEST,ResponseEntity<GradeStepsDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradeStepResource.java,assessment,REQUEST,ResponseEntity<GradeStepsDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradeStepResource.java,assessment,REQUEST,ResponseEntity<GradeStep>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradeStepResource.java,assessment,REQUEST,ResponseEntity<GradeStep>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradeStepResource.java,assessment,REQUEST,ResponseEntity<GradeDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/GradeStepResource.java,assessment,REQUEST,ResponseEntity<GradeDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<List<ResultWithPointsPerGradingCriterionDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<List<Feedback>>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,"ResponseEntity<Map<Long, String>>",neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<FeedbackAnalysisResponseDTO>,dto
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<Long>,neutral
src/main/java/de/tum/cit/aet/artemis/assessment/web/ResultResource.java,assessment,REQUEST,ResponseEntity<List<FeedbackAffectedStudentDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonConversionResource.java,modeling,REQUEST,ResponseEntity<InputStreamResource>,dto
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonConversionResource.java,modeling,REQUEST,ResponseEntity<InputStreamResource>,dto
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<ModelingSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<ModelingSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<List<Submission>>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<ModelingSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<ModelingSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<ModelingSubmission>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingSubmissionResource.java,modeling,REQUEST,ResponseEntity<List<Submission>>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Result>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingAssessmentResource.java,modeling,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<ApollonDiagram>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<ApollonDiagram>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<ApollonDiagram>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<String>,neutral
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<List<ApollonDiagram>>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<ApollonDiagram>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ApollonDiagramResource.java,modeling,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<ModelingExercise>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<SearchResultPageDTO<ModelingExercise>>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<ModelingExercise>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<List<ModelingExercise>>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<ModelingExercise>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<ModelingExercise>,entity
src/main/java/de/tum/cit/aet/artemis/modeling/web/ModelingExerciseResource.java,modeling,REQUEST,ResponseEntity<Resource>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/ConsistencyCheckResource.java,exercise,REQUEST,ResponseEntity<List<ConsistencyErrorDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/ConsistencyCheckResource.java,exercise,REQUEST,ResponseEntity<List<ConsistencyErrorDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/SubmissionResource.java,exercise,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/SubmissionResource.java,exercise,REQUEST,ResponseEntity<List<Submission>>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/SubmissionResource.java,exercise,REQUEST,ResponseEntity<List<SubmissionWithComplaintDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/SubmissionResource.java,exercise,REQUEST,ResponseEntity<List<SubmissionWithComplaintDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/SubmissionResource.java,exercise,REQUEST,ResponseEntity<SearchResultPageDTO<Submission>>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/SubmissionResource.java,exercise,REQUEST,ResponseEntity<List<SubmissionVersionDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<Exercise>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<Exercise>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<Exercise>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<String>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<StatsForDashboardDTO>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<ExerciseDetailsDTO>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<Boolean>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/ExerciseResource.java,exercise,REQUEST,ResponseEntity<ZonedDateTime>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<Team>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<Team>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<Team>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<List<Team>>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<Void>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<Boolean>,neutral
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<List<TeamSearchUserDTO>>,dto
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<List<Team>>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<List<Team>>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/TeamResource.java,exercise,REQUEST,ResponseEntity<Course>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<Participation>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<Participation>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<ProgrammingExerciseStudentParticipation>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<StudentParticipation>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<Participation>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<List<StudentParticipation>>,entity
src/main/java/de/tum/cit/aet/artemis/exercise/web/ParticipationResource.java,exercise,REQUEST,ResponseEntity<Set<StudentParticipation>>,entity
